link_wine,titulo,comentario_sommelier,preco_total,preco_associado,desconto,tipo,uvas,pais,regiao,vinicola,teor_alcoolico,amadurecimento,classificacao,visual,aroma,gustativo,temperatura_servico,potencial_guarda,harmonizacao,quantidade_avaliacoes,nota
https://www.wine.com.br/vinhos/nederburg-56-hundred-sauvignon-blanc-2018/prod22669.html,Nederburg 56 Hundred Sauvignon Blanc 2018,"Elaborada pela premiadíssima Nederburg, a linha 56 Hundred traz vinhos descomplicados, agradáveis, os quais homenageiam o fundador da vinícola, Philippus Wolvaart, que em 1791 comprara a propriedade por exatos 56 hundred (5.600 guilders). Este Sauvignon Blanc saboroso e típico rende-lhe certamente a digna homenagem.",48.1,40.89,15.0,Branco,Sauvignon Blanc (100%),África do Sul,Western Cape,Nederburg,12.50% ABV,,Meio Seco/Demi-Sec,Amarelo claro,"Maracujá, cítrico, vegetal, floral","Leve, boa acidez, frutado",9 °C,3 anos,"Espaguete ao pesto, bruschetta de abobrinha com brie, salada com lascas de bacalhau, risoto de alho-poró, filé de peixe grelhado com legumes, e queijos frescos.",2.0,3.5
https://www.wine.com.br/vinhos/nederburg-56-hundred-chenin-blanc-2018/prod22273.html,Nederburg 56 Hundred Chenin Blanc 2018,"Esse exemplar é elaborado com a Chenin Blanc, a uva mais cultivada na África do Sul, onde também é encontrada com o nome de Steen. Aromático e fácil de beber, esse branco amadurece apenas em tanques de aço inox, para preservar as características naturais da uva.",48.1,40.89,15.0,Branco,Chenin Blanc (100%),África do Sul,Western Cape,Nederburg,12.00% ABV,Em tanques de aço inox.,Meio Seco/Demi-Sec,Amarelo-claro,"Pêssego, abacaxi, goiaba branca, cítrico, floral","Frutado, leve, boa acidez",8 °C,3 anos,"Abobrinha recheada, camarão salteado, arroz de bacalhau, rolinho primavera, nhoque de abóbora ao molho branco, lasanha de peito de peru.",9.0,3.5
https://www.wine.com.br/vinhos/nederburg-56-hundred-cabernet-sauvignon-2018/prod22272.html,Nederburg 56 Hundred Cabernet Sauvignon 2018,"Embora a Cabernet Sauvignon não seja a variedade emblemática da África do Sul, ela é a uva tinta mais plantada no país. Nesse exemplar, ganha vida no terroir de Western Cape, pela prestigiosa Nederburg, nas mãos do Winemaker Samuel Viljoen.",48.1,40.89,15.0,Tinto,Cabernet Sauvignon (100%),África do Sul,Western Cape,Nederburg,13.50% ABV,4 meses em carvalho francês e americano.,Meio Seco/Demi-Sec,Rubi,"Cereja, amora, framboesa, especiarias, leve amadeirado","Frutado, bom corpo, acidez agradável, taninos sedosos, leve amadeirado",15 °C,4 anos,"Hambúrguer com fritas, estrogonofe de carne, nhoque à bolonhesa, bolinho de arroz, cogumelos gratinados ao forno, berinjela à parmegiana.",3.0,3.0
https://www.wine.com.br/vinhos/nederburg-56-hundred-pinot-noir-2017-/prod19229.html,Nederburg 56 Hundred Pinot Noir 2017.,"Elaborado com a uva tinta francesa Pinot Noir, esse exemplar expressa o potencial do terroir sul-africano no cultivo de uvas internacionais. O nome 56 Hundred, estampado no rótulo, é uma referência ao valor que Philippus Wolvaart pagou para adquirir a área da vinícola, no ano de 1791.",48.1,40.89,15.0,Tinto,Pinot Noir (100%),África do Sul,Western Cape,Nederburg,11.50% ABV,3 meses em barricas de carvalho.,Meio Seco/Demi-Sec,Rubi,"Frutas vermelhas, tosta, especiarias","Taninos macios, fresco, corpo de leve para médio, frutado, elegante ",15 °C,4 anos,"Gratinado de batatas com atum, pizza marguerita, espaguete à bolonhesa, iscas de salmão grelhado com legumes, risoto de alho poró, ratatouille.",25.0,4.0
https://www.wine.com.br/vinhos/urmeneta-reserva-cabernet-sauvignon-2018/prod22199.html,Urmeneta Reserva Cabernet Sauvignon 2018,"Com um estilo que agrada com facilidade, esse tinto integra a linha Reserva da chilena vinícola Urmeneta. Produzido com a Cabernet Sauvignon e com passagem por barricas de carvalho, esse vinho traz algumas características da madeira sem perder o caráter frutado. Ideal para combinar com refeições cotidianas.",74.9,63.67,15.0,Tinto,Cabernet Sauvignon (100%),Chile,Valle Central ,Urmeneta,13.50% ABV,Passagem por barricas de carvalho.,Seco,Rubi,"Frutas negras, especiarias","Corpo de leve para médio, acidez agradável, taninos macios",15 °C,5 anos,"Bife acebolado com batatas, frango ao molho pardo, lasanha à bolonhesa, hambúrguer com bacon, espaguete all'amatriciana, queijos semiduros.",7.0,4.5
https://www.wine.com.br/vinhos/espumante-veuve-d-argent-rose-brut/prod8469.html,Espumante Veuve D`Argent Rosé Brut,"Com uma encantadora e brilhante coloração cereja, esse espumante possui aroma de frutas vermelhas frescas como morango, framboesa e cereja. No paladar é frutado, fresco e com saborosas notas de frutas frescas. Elaborado pelo método Charmat, esse rótulo reúne as uvas Gamay, Grenache, Pinot Noir e Ugni Blanc cultivadas no terroir da França. Para consumir sozinho ou harmonizado, esse exemplar conquista os mais diversos paladares por seu sabor e qualidade.",59.9,40.73,32.0,Espumante,"Gamay, Grenache, Pinot Noir, Ugni Blanc",França,Bourgogne,Veuve d'Argent,11.50% ABV,,Brut,Cereja brilhante.,"Frutas vermelhas frescas como morango, framboesa e cereja.","Frutado, fresco, com saborosas notas de frutas frescas.",8 °C,3 anos,"Espetinho de camarão, lombo suíno ao molho agridoce, jardineira de legumes, quiche de alho poró, sushi e sashimi, quibe assado.",106.0,4.5
https://www.wine.com.br/vinhos/it-s-wine-o-clock-cabernet-sauvignon-2018/prod22734.html,It's Wine O'Clock Cabernet Sauvignon 2018,"Destaca-se o sabor intenso da groselha madura, da cereja e da baunilha. Ideal para servir com carnes vermelhas e queijos maduros por ter acidez balanceada e taninos maduros.",-1.0,-1.0,,Tinto,"Cabernet Sauvignon (85.00%), Syrah (15.00%)",Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barrica,Seco,Rubi,"Frutas vermelhas, cereja, groselha e baunilha","Bom corpo, acidez balanceada e taninos maduros",16 °C,4 anos,Carnes vermelhas e queijos maduros.,8.0,3.5
https://www.wine.com.br/vinhos/it-s-wine-o-clock-carmenere-2018/prod22735.html,It's Wine O'Clock Carménère 2018,"De cor rubi intenso, destaca-se o sabor de frutas frescas, como cereja e groselha, picante e com um toque final de chocolate e baunilha. Ideal para acompanhar massas, queijos macios e cremosos e carnes vermelhas.",47.9,40.72,15.0,Tinto,"Carménère (85%), Syrah (15%)",Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barrica,Meio Seco/Demi-Sec,Rubi,"Frutas vermelhas, cereja, groselha, chocolate e baunilha","Suave e bem equilibrado, maduro, com taninos agradáveis",16 °C,4 anos,"Massas, queijos macios e cremosos e carnes vermelhas.",13.0,3.5
https://www.wine.com.br/vinhos/impetu-carmenere-2018/prod22244.html,Impetu Carmenere 2018,"Elaborado com a uva tinta emblemática do Chile, a Carménère, este tinto possui um estilo descomplicado e fácil de beber. O nome Ímpetu, estampado no rótulo, significa impulso, e simboliza a força, a energia e a paixão interior dos ancestrais indígenas da região onde esse exemplar é produzido.",49.9,42.42,15.0,Tinto,Carménère (100%),Chile,Valle Central ,Viña San Pedro,12.00% ABV,3 meses em madeira.,Meio Seco/Demi-Sec,Rubi,"Amora, cereja, especiarias, baunilha","Corpo de leve para médio, acidez agradável, taninos macios",15 °C,5 anos,"Lasanha de berinjela com queijo, pimentão recheado, espaguete com almôndegas, filé com fritas, panqueca de carne, pizza. ",17.0,3.5
https://www.wine.com.br/vinhos/lucky-you-cabernet-sauvignon-2018/prod22740.html,Lucky You Cabernet Sauvignon 2018,"Com sabor intenso de groselha madura, esse vinho traz bom corpo e acidez equilibrada, excelente para harmonizar com carnes vermelhas.",-1.0,-1.0,,Tinto,"Cabernet Sauvignon (85.00%), Syrah (15.00%)",Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barrica,Seco,Rubi,"Frutas vermelhas, groselha, cereja e baunilha","Bom corpo, acidez balanceada, com taninos maduros",16 °C,3 anos,Carnes vermelhas e queijos maduros.,13.0,3.0
https://www.wine.com.br/vinhos/perdigon-chardonnay-2019/prod23381.html,Perdigón Chardonnay 2019,"O enólogo da Las Perdices, Juan Carlos Muñoz, é filho do fundador da vinícola, Don Juan Muñoz Lopes. A sua filosofia de produção combina a mão do homem com o cuidado especial com a uva, priorizando o respeito pelo ambiente. O foco é a tipicidade dos vinhos, que expressam todo o potencial das uvas em seu terroir.
Este exemplar é uma excelente escolha para os dias quentes, praia, piscina! Refrescante no paladar e bem frutado!",49.9,42.42,15.0,Branco,Chardonnay (100%),Argentina,Mendoza,Viña Las Perdices,13.80% ABV,4 meses em carvalho francês.,Seco,Amarelo-claro,"Frutas cítricas, flores brancas, maracujá, limão","Bela acidez, leve, jovem e fresco",9 °C,3 anos,"Saladas, tilápia com molho de maracujá, frango grelhado com legumes salteados na manteiga, espaguete com frutos do mar.",1.0,3.0
https://www.wine.com.br/vinhos/v9-reserva-cabernet-sauvignon-2018/prod22182.html,V9 Reserva Cabernet Sauvignon 2018,"Elaborado com a Cabernet Sauvignon, a uva mais relevante para a vitivinicultura chilena, esse rótulo expressa a experiência da Viña Ventisquero, uma vinícola familiar fundada em 1998.",49.9,27.57,45.0,Tinto,"Syrah, Cabernet Sauvignon",Chile,Valle de Colchagua,Viña Ventisquero,12.50% ABV,"30% do vinho estagiou 4 meses em barricas de carvalho francês, mais 4 meses em garrafas.",Seco,Rubi,"Cereja negra, groselha, ameixa, especiarias, tosta","Frutado, bom corpo, taninos presentes, fresco",15 °C,5 anos,"Lombo suíno assado, espaguete ao alho e óleo com filé, polenta mole à bolonhesa, alcatra na brasa, pizza de calabresa, canelone de frango e queijo.",2.0,5.0
https://www.wine.com.br/vinhos/perdigon-espumante-brut/prod22942.html,Perdigón Espumante Brut,"Sabores de frutas frescas como maçã
verde e damasco aparecem no paladar. Um espumante agradável e saboroso!",49.9,42.42,15.0,Espumante,"Chardonnay (60%), Viognier (40%)",Argentina,Mendoza,Viña Las Perdices,12.80% ABV,,Brut,Amarelo-claro com reflexos esverdeados,Frutas cítricas e tropicais,"Frutado, com perlage persistente e delicada",5 °C,3 anos,"Peixes, frutos do mar, saladas frescas, ostras.",2.0,5.0
https://www.wine.com.br/vinhos/senorio-de-ayud-cabernet-sauvignon-syrah-2017/prod19388.html,Señorío de Ayud Cabernet Sauvignon Syrah 2017,"Esse tinto que expressa a boa adaptação de duas variedades francesas no terroir espanhol de Calatayud, a Cabernet Sauvignon e a Syrah, aliadas com a experiência da família Langa, que começou a escrever sua história no mundo do vinho em 1867.",51.6,28.07,46.0,Tinto,"Syrah, Cabernet Sauvignon",Espanha,Calatayud,Bodegas Langa,14.50% ABV,"5 meses em barricas de carvalho, seguido por 6 meses em garrafa.",Seco,Rubi,"Frutas vermelhas, especiarias, tosta","Frutado, médio corpo, acidez agradável, taninos macios",15 °C,5 anos,"Massa aos quatro queijos, croquete de batata, carne de panela, macarrão à bolonhesa, pastel de queijo, arroz carreteiro.",36.0,4.0
https://www.wine.com.br/vinhos/pointer-by-undurraga-reserva-carmenere-2017/prod21740.html,Pointer by Undurraga Reserva Carménère 2017,"Vinho tinto da renomada Undurraga que carrega a tipicidade da uva Carménère, colhida no Valle Central. A linha Pointer é uma homenagem à raça de cachorros Pointer, cujos cães são capazes de detectar diversos aromas e percorrem longas distâncias até achá-los. Assim como a Undurraga que explora os melhores terroirs chilenos.",51.6,43.86,15.0,Tinto,Carménère (100%),Chile,Valle Central ,Undurraga,13.00% ABV,"Breve passagem em carvalho,",Seco,Rubi,"Frutas vermelhas, vegetal, notas de pimenta-do-reino, leve amadeirado","Corpo de leve para médio, taninos sutis, acidez agradável, fácil de beber, leve amadeirado",15 °C,4 anos,"Fraldinha assada, sanduíche de pernil, risoto de paio, mix de queijos e frios, canelone de peito de peru, caçarola de legumes. ",71.0,4.0
https://www.wine.com.br/vinhos/senorio-de-ayud-garnacha-syrah-2017-/prod19389.html,Señorío De Ayud Garnacha Syrah 2017.,"Elaborado em Calatayud, localizada no norte da Espanha, esse tinto mescla as uvas Garnacha e Syrah, porém a maior parcela é de Garnacha, a variedade emblemática dessa região vitivinícola espanhola. Por traz desse rótulo de estilo moderno e descomplicado, está a Bodegas Langa, com mais de 150 anos de história.",51.6,29.38,44.0,Tinto,"Garnacha , Syrah",Espanha,Calatayud,Bodegas Langa,14.50% ABV,"4 a 6 meses em barricas de carvalho, mais 6 meses em garrafa.",Seco,Rubi com reflexos violáceos,"Frutas maduras, violeta, tostado","Frutado, corpo de leve para médio, taninos presentes, boa acidez",15 °C,5 anos,"Risoto de gruyère e linguiça calabresa, pizza de lombinho, berinjela à bolonhesa, tomates recheados, bolinho de mandioca com carne-seca, lasanha quatro queijos.",27.0,4.0
https://www.wine.com.br/vinhos/canepa-famiglia-reserva-sauvignon-blanc-2017-/prod20266.html,Canepa Famiglia Reserva Sauvignon Blanc 2017.,"Este branco traz a Sauvignon Blanc, uma uva branca de origem francesa que se adaptou muito bem no terroir chileno. Com um caráter cítrico tanto no aroma quanto no paladar, esse exemplar é assinado pela Viña Canepa, uma vinícola fundada por uma família de italianos.",79.9,43.47,46.0,Branco,Sauvignon Blanc (100%),Chile,Valle Central ,Viña Canepa,13.00% ABV,4 meses em tanques de aço inox.,Seco,Amarelo-palha com reflexos esverdeados,"Maracujá, pera, abacaxi, cítrico, ervas frescas","Frutado, leve, boa acidez, cítrico",8 °C,4 anos,"Linguado à milanesa, casquinha de siri, penne à primavera, risoto de abobrinha, filé de frango grelhado, queijos frescos.",2.0,4.5
https://www.wine.com.br/vinhos/baron-philippe-de-rothschild-anderra-carmenere-2017/prod20805.html,Baron Philippe de Rothschild Anderra Carménère 2017,"Com um estilo que agrada com facilidade, este tinto é elaborado com a Carménère a uva emblemática do Chile. No terroir desse país, essa variedade de origem francesa, gera vinhos com notas vegetais no aroma, sendo uma de suas principais características.",59.9,50.92,15.0,Tinto,Carménère (100%),Chile,Valle del Maipo,Baron Philippe de Rothschild,13.00% ABV,50% do vinho amadureceu por 6 meses em barricas de carvalho.,Seco,Rubi,"Ameixa, amora, cereja, vegetal, especiarias, tosta","Frutado, médio corpo, acidez agradável, taninos macios",15 °C,5 anos,"Carne de panela com legumes, frango assado, espaguete com almôndegas, pizzas variadas, quibe assado, mix de queijos semi moles.",1.0,5.0
https://www.wine.com.br/vinhos/maycas-del-limari-reserva-sumaq-syrah-2016/prod19262.html,Maycas del Limarí Reserva Sumaq Syrah 2016,"Produzido no extremo norte do Chile, este vinho é assinado por Marcelo Papa, um renomado enólogo que conhece com detalhes o terroir do Valle del Limarí. O rótulo deste vinho celebra a civilização que antigamente habitava o Valle del Limarí, enfatizando o cultivo em terraços, típicos dessa cultura.",71.6,60.86,15.0,Tinto,Syrah (100.00%),Chile,Valle del Limarí,Maycas del Limarí,13.50% ABV,8 meses em barricas de carvalho francês.,Seco,Rubi,"Frutas vermelhas, especiarias, chocolate, defumado","Médio corpo, boa acidez, taninos macios",15 °C,6 anos,"Polenta com ragu de costela, carne seca na moranga, risoto de bacon com tomate seco, nhoque ao molho de calabresa, cupim no bafo, queijos duros.",37.0,4.0
https://www.wine.com.br/vinhos/v9-reserva-carmenere-2018/prod22181.html,V9 Reserva Carménère 2018,"Tinto que apresenta um estilo fácil de beber e de harmonizar, esse rótulo traz a Carménère, uma variedade de origem francesa que se adaptou muito bem no terroir chileno, neste caso ao Valle de Colchagua, onde o clima quente e seco permite uma perfeita maturação desta uva, hoje considerada emblemática do país andino.",49.9,42.42,15.0,Tinto,Carménère,Chile,Valle de Colchagua,Viña Ventisquero,12.50% ABV,"30% do vinho estagiou 4 meses em barricas de carvalho francês, mais 6 meses em garrafa.",Seco,Rubi claro com reflexos violáceos,"Frutas negras, frutas vermelhas, tostado, pimenta, ervas.","Corpo de leve para médio, taninos presentes, acidez agradável, frutado, boa persistência",15 °C,5 anos,"Arroz carreteiro, empanada de carne, torta de grão de bico com carne-seca, nhoque à bolonhesa, pimentão vermelho recheados com tofu e aveia, e queijos semiduros.",8.0,4.0
https://www.wine.com.br/vinhos/casas-brancas-selection-branco-2018/prod22368.html,Casas Brancas Selection Branco 2018,"As uvas Antão Vaz e Arinto se mesclam perfeitamente neste vinho branco elaborado em uma das principais regiões portuguesas, o Alentejo. A Arinto contribuiu com o frescor característico e a Antão Vaz, uma das mais clássicas no Alentejo, completou com o corpo do vinho dando o equilíbrio ideal.",49.9,27.99,44.0,Branco,"Arinto, Antão Vaz",Portugal,Alentejo,Parras Wine,12.50% ABV,Não passa por amadurecimento.,Seco,Amarelo-palha,"Frutas cítricas, floral","Leve, acidez presente, boa intensidade, cítrico",7 °C,3 anos,"Pizza caprese de tapioca, caldo verde, salgadinho frito, mix de queijos frescos, ceviche, camarão empanado.

",4.0,4.0
https://www.wine.com.br/vinhos/nzinga-cape-red-2018/prod22122.html,Nzinga Cape Red 2018,"A África do Sul, no mundo do vinho, vai muito além da uva emblemática Pinotage, são também experts em elaborar vinhos a partir de blends, como neste caso que o enólogo mesclou as melhores porcentagens de Cabernet Sauvignon, Merlot e Shiraz, sem amadurecimento em carvalho e muito equilíbrio na taça.",46.47,30.02,35.0,Tinto,"Cabernet Sauvignon (68%), Merlot (18%), Shiraz (14%)",África do Sul,Western Cape,Madikor Fine Wines,13.50% ABV,10 meses em tanques de aço inox.,Seco,Rubi,"Frutas negras, ervas, especiarias","Fácil de gostar, corpo de leve para médio, taninos sedosos, boa acidez, toque herbáceo",15 °C,4 anos,"Yakissoba de carne e legumes, risoto de muçarela e bacon, macarrão de forno, queijo prato, gratinado de carne, hambúrguer de grão-de-bico com queijo.
",91.0,4.0
https://www.wine.com.br/vinhos/finca-traversa-merlot-2018/prod23063.html,Finca Traversa Merlot 2018,"A pedida certa para um happy hour! Vinho leve, fresco com grande versatilidade de harmonização.",45.8,31.14,32.0,Tinto,Merlot,Uruguai,Montevidéu,Familia Traversa,12.80% ABV,,Meio Seco/Demi-Sec,Rubi,"Frutas negras, flores e couro","Fresco, delicado e frutado",16 °C,5 anos,"Carnes vermelhas, aves, massas e pratos vegetarianos",5.0,4.0
https://www.wine.com.br/vinhos/finca-traversa-tannat-2018/prod23064.html,Finca Traversa Tannat 2018,"O que se espera de um Tannat? Potência!
Um vinho com poder tânico bem equilibrado e marcante no paladar!",45.8,38.93,15.0,Tinto,Tannat (100.00%),Uruguai,Montevidéu,Familia Traversa,12.90% ABV,,Meio Seco/Demi-Sec,Rubi intenso,Aroma de frutas negras e notas minerais,"Boa acidez, potente e taninos agradáveis",16 °C,5 anos,"Carnes vermelhas com cortes mais gordurosos, cordeiro e carne assada com batatas",8.0,3.5
https://www.wine.com.br/vinhos/quinta-de-sao-joao-cuvee-rb-tinto-2017/prod22490.html,Quinta de São João Cuvée RB Tinto 2017,"Elaborado com cinco diferentes variedades, esse rótulo é produzido no Tejo, uma das mais antigas regiões produtoras de vinho de Portugal. Macio e fresco, esse tinto traz um perfeito equilíbrio entre fruta e madeira.",63.4,53.89,15.0,Tinto,"Touriga Nacional, Touriga Franca , Trincadeira , Tinta Roriz, Castelão",Portugal,Tejo,Pinhal da Torre,13.50% ABV,6 meses em barricas de carvalho.,Meio Seco/Demi-Sec,Rubi,"Cereja, framboesa, morango, especiarias, amadeirado","Médio corpo, fresco, taninos sedosos, frutado",15 °C,6 anos,"Churrasco, pizza de bacon, tagliatelle ao ragu de calabresa, alheira, iscas de filé-mignon, carne de sol com legumes.",21.0,4.0
https://www.wine.com.br/vinhos/ropiteau-freres-les-plants-nobles-chardonnay-2018/prod23020.html,Ropiteau Frères Les Plants Nobles Chardonnay 2018,"Esse rótulo adquiriu algumas características que são provenientes da madeira devido ao processo de vinificação. O enólogo optou por utilizar diferentes recipientes, entre eles, as tradicionais barricas de carvalho. Essa técnica foi executada de forma minimalista, para não perder o perfil natural da uva Chardonnay.",55.2,46.92,15.0,Branco,Chardonnay (100%),França,Languedoc-Roussillon,Ropiteau Frères,12.00% ABV,Em tanques de aço inox.,Seco,Amarelo claro,"Abacaxi, pera, pêssego, leve amadeirado, baunilha","Leve, acidez agradável, traço amadeirado",8 °C,3 anos,"Espaguete com manteiga de ervas, quiche lorraine, moqueca de legumes, salada de bacalhau, arroz de camarão, crepe de frango com queijo.",2.0,4.5
https://www.wine.com.br/vinhos/ropiteau-freres-les-plants-nobles-pinot-noir-2017/prod22808.html,Ropiteau Frères Les Plants Nobles Pinot Noir 2017,"Com aroma de frutas vermelhas, sobre notas de tosta, baunilha e coco, esse exemplar traz um paladar frutado, fresco e com taninos delicados, características marcantes dos vinhos elaborados no sul da França. Com o objetivo de disseminar os seus rótulos e a sua paixão pelo mundo do vinho, a Roupiteau Frères expandiu a sua produção para outras regiões além da Borgonha, entre elas o sul da França, que segundo algumas literaturas recebeu as primeiras vinhas de gregos e romanos em 600 a.C.",55.2,46.92,15.0,Tinto,Pinot Noir (100%),França,Languedoc-Roussillon,Ropiteau Frères,12.50% ABV,Um terço do vinho estagiou em barricas de carvalho.,Seco,Rubi,"Frutas vermelhas, tosta, baunilha, coco","Corpo de leve para médio, fresco, taninos delicados, frutado, alcaçuz",15 °C,4 anos,"Ratatouille, iscas de filé mignon acebolado, nhoque de beterraba ao sugo, lagarto recheado, espaguete à bolonhesa, e queijos semiduros.",3.0,5.0
https://www.wine.com.br/vinhos/gallo-family-vineyards-california-cabernet-sauvignon/prod18745.html,Gallo Family Vineyards Califórnia Cabernet Sauvignon,"Assinado pela Gallo, um dos maiores nomes do mundo do vinho, esse rótulo traz a Cabernet Sauvignon, uma variedade de origem francesa que possui a versatilidade de se adaptar em diferentes tipos de terroirs.",-1.0,-1.0,,Tinto,Cabernet Sauvignon (100%),Estados Unidos,Califórnia,Gallo Family,13.00% ABV,Em tanques de aço inox.,Meio Seco/Demi-Sec,Rubi,"Cereja negra, groselha","Leve, acidez agradável, taninos macios, doçura discreta",14 °C,2 anos,"Filé à parmegiana, bruschetta tradicional, queijos semi-moles, espaguete com almôndegas, filé com fritas, pizza napolitana.",1.0,5.0
https://www.wine.com.br/vinhos/mad-chief-syrah-2018/prod22729.html,Mad Chief Syrah 2018,"Esse exemplar é elaborado com a uva Syrah colhida em 2018. É um tinto jovem, fácil de agradar aos mais diversos paladares.",44.6,22.8,49.0,Tinto,Shiraz,Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barricas de carvalho.,Meio Seco/Demi-Sec,Rubi,"Mirtilo, ameixa, baunilha, especiarias","Corpo de leve para médio, boa acidez, taninos presentes",15 °C,3 anos,"Carne-seca com polenta frita, costela suína acebolada, filé com fritas, panquecas, pizzas variadas, carne de panela com legumes.",5.0,2.5
https://www.wine.com.br/vinhos/mad-chief-chardonnay-2018/prod22742.html,Mad Chief Chardonnay 2018,"Vinho delicado e refrescante!
A colheita à noite, em temperatura mais baixa para garantir a qualidade das uvas.
Até o rótulo é inovador! Perfeito para beber como um aperitivo ou para harmonizar com pratos leves.",44.7,22.8,49.0,Branco,Chardonnay (100%),Chile,Valle Central ,VyF Wines,,Em tanques de inox com suas borras por 3 meses,Seco,Amarelo claro,"Frutas tropicais, abacaxi, manga e papaya","Delicado, corpo médio, boa acidez",8 °C,3 anos,"Saladas, massas, peixes, e até sobremesas refrescantes de frutas como um sorbet.",8.0,4.0
https://www.wine.com.br/vinhos/portas-da-herdade-tinto-2018/prod22372.html,Portas da Herdade Tinto 2018,"Com um estilo frutado, macio e fácil de beber, este tinto é elaborado no Alentejo, uma das mais famosas regiões vitivinícolas de Portugal. Exemplar é assinado pela Companhia das Quintas, uma antiga quinta que entre os séculos 18 e 19 pertenceu a uma extinta ordem religiosa.",46.9,27.91,40.0,Tinto,"Alicante Bouschet (5%), Aragonez (40%), Trincadeira  (40%), Syrah (15%)",Portugal,Alentejo,Companhia das Quintas,13.50% ABV,Em tanques de aço inox.,Seco,Rubi,"Amora, cereja, framboesa, ameixa","Frutado, bom corpo, taninos macios, fresco",15 °C,5 anos,"Berinjela à parmegiana, pimentão recheado, batatas assadas com bacon e queijo, nhoque à bolonhesa, leitão a pururuca, queijos de média cura.",9.0,4.0
https://www.wine.com.br/vinhos/marques-de-somera-garnacha-2017-/prod20071.html,Marqués de Somera Garnacha 2017.,"Esse exemplar é elaborado na região espanhola de Cariñena, a segunda Denominação de Origem mais antiga do país. A uva Garnacha, apesar de pouco conhecida pelos brasileiros, é uma das tintas mais cultivadas no mundo e nesse exemplar se mostra com um perfil jovem e moderno.",46.9,39.87,15.0,Tinto,Garnacha  (100%),Espanha,Cariñena,Covinca,13.00% ABV,Em tanques de aço inox. ,Seco,Rubi,"Frutas vermelhas, pimenta-preta, violeta ","Médio corpo, frutado, fresco, taninos macios, ",15 °C,4 anos,"Nhoque à bolonhesa, filé à parmigiana, arroz carreteiro, lasanha de berinjela, iscas de carne acebolada, espaguete ao sugo.",15.0,3.5
https://www.wine.com.br/vinhos/nato-cabernet-sauvignon-2018/prod22731.html,Nato Cabernet Sauvignon 2018,"Esse exemplar da linha Nato foi elaborado com a rainha das uvas tintas, a Cabernet Sauvignon. Essas uvas foram colhidas no Valle Central, ao redor da estonteante Cordilheira dos Andes. Aproveite sem acompanhando ou com pratos do dia a dia.",-1.0,-1.0,,Tinto,Cabernet Sauvignon,Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barricas de carvalho.,Seco,Rubi,"Groselha madura, cereja, baunilha, pimenta-do-reino","Corpo de leve para médio, taninos macios, boa acidez",15 °C,3 anos,"Penne ao sugo, polpetone recheado, risoto de queijo, pizza marguerita, iscas de filé acebolado, panqueca de carne.",9.0,3.5
https://www.wine.com.br/vinhos/nato-merlot-2018/prod22732.html,Nato Merlot 2018,"Tinto jovem com predomínio de aromas de frutas vermelhas, elaborado com uvas Merlot cultivadas no Valle Central chileno. O país andino além de produzir muito bem Cabernet Sauvignon e Carménère, a Merlot é também uma uva tinta de grande destaque.",46.5,21.74,53.0,Tinto,Merlot,Chile,Valle Central ,VyF Wines,12.50% ABV,2 a 3 meses em barricas de carvalho.,Seco,Rubi com reflexos violáceos,"Morango, framboesa, cereja, jovem","Corpo de leve para médio, acidez agradável, taninos macios",15 °C,3 anos,"Arroz de forno, iscas de filé acebolado, escondidinho de carne-seca, espetinho de carne com legumes, macarronada, tomates recheados.",13.0,4.0
https://www.wine.com.br/vinhos/nato-sauvignon-blanc-2018/prod22743.html,Nato Sauvignon Blanc 2018,"Sabor fresco, com aroma de frutas cítricas e tropicais e de acidez equilibrada. Perfeito para acompanhar frutos do mar e saladas.",46.5,27.49,41.0,Branco,Sauvignon Blanc (100.00%),Chile,Valle Central ,VyF Wines,12.50% ABV,4 meses sobre as borras.,Seco,Amarelo-claro,"Frutas cítricas, frutas tropicais","Leve, boa acidez, frutado, fácil de beber",7 °C,2 anos,"Frutos do mar, peixes e saladas",1.0,3.0
https://www.wine.com.br/vinhos/capitan-tomas-reserva-malbec-tannat-2017/prod22060.html,Capitán Tomás Reserva Malbec Tannat 2017,"Diferente e ousado é esse blend elaborado pela Las Perdices, entre as uvas Malbec e Tannat. Esse exemplar traz a essência da principal uva de Mendoza, a Malbec, com suas notas de frutas negras e sua maciez, associadas às características da Tannat que entrega mais intensidade e corpo, resultando em um vinho delicioso.",-1.0,-1.0,,Tinto,"Tannat, Malbec",Argentina,Mendoza,Viña Las Perdices,14.00% ABV,12 meses em barricas de carvalho francês e americano.,Seco,Rubi,"Frutas negras, cacau, defumado","Corpo de leve para médio, taninos macios, acidez agradável, frutado",15 °C,5 anos,"Filé à parmegiana, churrasco, empanada de carne, batata gratinada com bacon, bolinha de provolone frita, polenta cremosa com molho de carne.",98.0,4.5
